title,link,link_type,published,summary
Alexei Navalny's mother is shown body,http://www.bbc.co.uk/programmes/p0hdlj94,text/html,"Fri, 23 Feb 2024 00:27:00 +0000","<p>Mrs Navalnaya finally saw his remains on Wednesday after investigators secretly took her to a morgue outside the remote prison in Russia where he collapsed and died. Also:  Firefighters in the Spanish city of Valencia have been trying to rescue people from a 14-storey building that's gone up in flames, and scientists finally work out the mystery surrounding why some of the largest whales in the ocean produce their haunting and complex songs.</p>"
Ukrainian air strike 'kills dozens of Russians',http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0hd9x99.mp3,audio/mpeg,"Wed, 21 Feb 2024 23:56:00 +0000","<p>A Russian official confirmed that a strike took place but described the reports as 'grossly exaggerated'. Also: Israel's parliament overwhelmingly backs a resolution by Prime Minister Benjamin Netanyahu rejecting any unilateral recognition of a Palestinian state, and why young women are key to creating new words.</p>"
Ukrainian air strike 'kills dozens of Russians',http://www.bbc.co.uk/programmes/p0hd9z8x,text/html,"Wed, 21 Feb 2024 23:56:00 +0000","<p>A Russian official confirmed that a strike took place but described the reports as 'grossly exaggerated'. Also: Israel's parliament overwhelmingly backs a resolution by Prime Minister Benjamin Netanyahu rejecting any unilateral recognition of a Palestinian state, and why young women are key to creating new words.</p>"
WHO transfers patients out of Nasser hospital in Gaza,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0hd2xdt.mp3,audio/mpeg,"Wed, 21 Feb 2024 00:17:00 +0000","<p>UN doctors were granted access to the hospital in southern Gaza, days after it was raided by Israeli forces. Also: Pakistan political parties reach formal coalition agreement, and does exercise have the same benefits for both men and women?</p>"
WHO transfers patients out of Nasser hospital in Gaza,http://www.bbc.co.uk/programmes/p0hd2xpg,text/html,"Wed, 21 Feb 2024 00:17:00 +0000","<p>UN doctors were granted access to the hospital in southern Gaza, days after it was raided by Israeli forces. Also: Pakistan political parties reach formal coalition agreement, and does exercise have the same benefits for both men and women?</p>"
US calls for temporary Gaza ceasefire,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0hd0hx0.mp3,audio/mpeg,"Tue, 20 Feb 2024 15:14:00 +0000","<p>The draft resolution was proposed at the UN Security Council. Also, countries address the International Court of Justice on the legality of Israel's occupation of the Palestinian territories, and the Wikileaks founder, Julian Assange, makes another attempt to halt his extradition to the US.</p>"
US calls for temporary Gaza ceasefire,http://www.bbc.co.uk/programmes/p0hd0kn2,text/html,"Tue, 20 Feb 2024 15:14:00 +0000","<p>The draft resolution was proposed at the UN Security Council. Also, countries address the International Court of Justice on the legality of Israel's occupation of the Palestinian territories, and the Wikileaks founder, Julian Assange, makes another attempt to halt his extradition to the US.</p>"
Brazil recalls its ambassador to Israel amid diplomatic tensions,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0hcx1z5.mp3,audio/mpeg,"Tue, 20 Feb 2024 02:22:00 +0000","<p>Brazil recalled its ambassador after a row developed following President Luiz Inacio Lula da Silva's controversial statements about Israel's military operation in Gaza. Also: Navalny's grieving widow vows to continue his work, and British Museum's social media flooded with calls regarding return of Easter Island statues.</p>"
Brazil recalls its ambassador to Israel amid diplomatic tensions,http://www.bbc.co.uk/programmes/p0hcx297,text/html,"Tue, 20 Feb 2024 02:22:00 +0000","<p>Brazil recalled its ambassador after a row developed following President Luiz Inacio Lula da Silva's controversial statements about Israel's military operation in Gaza. Also: Navalny's grieving widow vows to continue his work, and British Museum's social media flooded with calls regarding return of Easter Island statues.</p>"
The Happy Pod: Eight-year-old steals the show at the Six Nations,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0hcfhhm.mp3,audio/mpeg,"Sat, 17 Feb 2024 12:01:00 +0000","<p>This week, the eight-year-old boy who sang in front of tens of thousands of people at a rugby international. Also: the campaign encouraging appreciation of the people who do the vital job of waste picking in India. And how a penguin helps out his short-sighted friend.</p>"
The Happy Pod: Eight-year-old steals the show at the Six Nations,http://www.bbc.co.uk/programmes/p0hcfjzk,text/html,"Sat, 17 Feb 2024 12:01:00 +0000","<p>This week, the eight-year-old boy who sang in front of tens of thousands of people at a rugby international. Also: the campaign encouraging appreciation of the people who do the vital job of waste picking in India. And how a penguin helps out his short-sighted friend.</p>"
The Happy Pod: Model Maker Outmatches Guinness World Records,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0hb36nq.mp3,audio/mpeg,"Sun, 11 Feb 2024 12:01:00 +0000","<p>This week, the French model-maker celebrating a world record that he nearly missed out on due to a technicality. Also: a guide to the Lunar New Year celebrations. And can you tell the mood of a chicken by its cluck?</p>"
The Happy Pod: Model Maker Outmatches Guinness World Records,http://www.bbc.co.uk/programmes/p0hb38mw,text/html,"Sun, 11 Feb 2024 12:01:00 +0000","<p>This week, the French model-maker celebrating a world record that he nearly missed out on due to a technicality. Also: a guide to the Lunar New Year celebrations. And can you tell the mood of a chicken by its cluck?</p>"
Special episode: Eight Numbers To Understand China,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0hb2n21.mp3,audio/mpeg,"Sat, 10 Feb 2024 02:00:00 +0000","<p>Why are millions of apartments in China sitting empty? How has the country managed to produce as much cement in two years as the US did in the last century? For a special edition celebrating the Lunar New Year, the BBC's Asia Pacific editor Celia Hatton looks at the significance of eight numbers representing different aspects of modern China. Celia teams up with some of the BBC's China correspondents and analysts to look at topics ranging from China's marriage rates to its zodiac calendar.</p>"
Special episode: Eight Numbers To Understand China,http://www.bbc.co.uk/programmes/p0hb2qbh,text/html,"Sat, 10 Feb 2024 02:00:00 +0000","<p>Why are millions of apartments in China sitting empty? How has the country managed to produce as much cement in two years as the US did in the last century? For a special edition celebrating the Lunar New Year, the BBC's Asia Pacific editor Celia Hatton looks at the significance of eight numbers representing different aspects of modern China. Celia teams up with some of the BBC's China correspondents and analysts to look at topics ranging from China's marriage rates to its zodiac calendar.</p>"
The Happy Pod: Time's up for monkey on the run,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0h8qk5h.mp3,audio/mpeg,"Sat, 03 Feb 2024 12:01:00 +0000","<p>This week, the adventures and safe recapture of a runaway monkey in Scotland. Also: how scientists tracked down four previously undiscovered penguin colonies. And, the ""Motorbike Grandma"" riding the length and breadth of China.</p>"
The Happy Pod: Time's up for monkey on the run,http://www.bbc.co.uk/programmes/p0h8qmq0,text/html,"Sat, 03 Feb 2024 12:01:00 +0000","<p>This week, the adventures and safe recapture of a runaway monkey in Scotland. Also: how scientists tracked down four previously undiscovered penguin colonies. And, the ""Motorbike Grandma"" riding the length and breadth of China.</p>"
The Happy Pod: Pioneering ultrasound treatment for Alzheimer's and addiction,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0h7d3s9.mp3,audio/mpeg,"Sat, 27 Jan 2024 12:01:00 +0000","<p>This week, pioneering work using ultrasound In the treatment of both Alzheimer's and addictions. Also: a water skiing world record, and how a chatbot for a parcel delivery service went rogue</p>"
The Happy Pod: Pioneering ultrasound treatment for Alzheimer's and addiction,http://www.bbc.co.uk/programmes/p0h7crh3,text/html,"Sat, 27 Jan 2024 12:01:00 +0000","<p>This week, pioneering work using ultrasound In the treatment of both Alzheimer's and addictions. Also: a water skiing world record, and how a chatbot for a parcel delivery service went rogue</p>"
The Happy Pod: Heroic teens save couple from drowning,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0h62k9y.mp3,audio/mpeg,"Sat, 20 Jan 2024 12:01:00 +0000","<p>This week, we meet the teen rescuers who saved a couple from drowning in Barbados. Also: the pioneering heart transplant for a newborn hailed as a success. And, ending homelessness the Finnish way.</p>"
The Happy Pod: Heroic teens save couple from drowning,http://www.bbc.co.uk/programmes/p0h62lr4,text/html,"Sat, 20 Jan 2024 12:01:00 +0000","<p>This week, we meet the teen rescuers who saved a couple from drowning in Barbados. Also: the pioneering heart transplant for a newborn hailed as a success. And, ending homelessness the Finnish way.</p>"
The Happy Pod: Trapped tourists saved from flooded caves,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0h4q8l5.mp3,audio/mpeg,"Sat, 13 Jan 2024 12:01:00 +0000","<p>Five people were rescued from a system of underground lakes in southern Slovenia. Also: scientists say they've decoded a baby's cry. And, the mouse that's been caught tidying up a garden shed.</p>"
The Happy Pod: Trapped tourists saved from flooded caves,http://www.bbc.co.uk/programmes/p0h4qc7f,text/html,"Sat, 13 Jan 2024 12:01:00 +0000","<p>Five people were rescued from a system of underground lakes in southern Slovenia. Also: scientists say they've decoded a baby's cry. And, the mouse that's been caught tidying up a garden shed.</p>"
The Happy Pod: Art student's lost work recovered thousands of kilometres away,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0h3blhc.mp3,audio/mpeg,"Sat, 06 Jan 2024 12:01:00 +0000","<p>Grace Hart's artwork was accidentally thrown away, only to end up in the Pakistani city of Lahore. Also: the jewellery store owners in Hawaii helping to restore precious items damaged in wildfires. And, the teenage darts player, 'Luke the Nuke', taking the sport to new audiences.</p>"
The Happy Pod: Art student's lost work recovered thousands of kilometres away,http://www.bbc.co.uk/programmes/p0h3bmqm,text/html,"Sat, 06 Jan 2024 12:01:00 +0000","<p>Grace Hart's artwork was accidentally thrown away, only to end up in the Pakistani city of Lahore. Also: the jewellery store owners in Hawaii helping to restore precious items damaged in wildfires. And, the teenage darts player, 'Luke the Nuke', taking the sport to new audiences.</p>"
The Happy Pod: Mobile coverage reaches remote Norwegian town,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0h175dq.mp3,audio/mpeg,"Sat, 30 Dec 2023 12:01:00 +0000","<p>Our weekly collection of the happiest stories in the world. This week, how a settlement in Norway is taking a unique approach to mobile phone etiquette, after getting signal for the first time. Also: the man who composes music on TikTok to tell short stories. And we look ahead at what's to come in the worlds of sport and music in 2024.</p>"
The Happy Pod: Mobile coverage reaches remote Norwegian town,http://www.bbc.co.uk/programmes/p0h175tr,text/html,"Sat, 30 Dec 2023 12:01:00 +0000","<p>Our weekly collection of the happiest stories in the world. This week, how a settlement in Norway is taking a unique approach to mobile phone etiquette, after getting signal for the first time. Also: the man who composes music on TikTok to tell short stories. And we look ahead at what's to come in the worlds of sport and music in 2024.</p>"
Happy News Review 2023,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0h176yl.mp3,audio/mpeg,"Mon, 25 Dec 2023 12:01:00 +0000",<p>Our annual review of the happiest stories in the world. We look back on the successful rescue mission from a dangling cable car in Pakistan. Also: the children who survived forty days lost in the Colombian jungle. And a round-up of our favourite animal stories from around the world.</p>
Happy News Review 2023,http://www.bbc.co.uk/programmes/p0h17c5y,text/html,"Mon, 25 Dec 2023 12:01:00 +0000",<p>Our annual review of the happiest stories in the world. We look back on the successful rescue mission from a dangling cable car in Pakistan. Also: the children who survived forty days lost in the Colombian jungle. And a round-up of our favourite animal stories from around the world.</p>
The Happy Pod: Cooking for togetherness,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0h152wz.mp3,audio/mpeg,"Sat, 23 Dec 2023 12:01:00 +0000","<p>Our weekly collection of the happiest stories in the world. This week, how cooking is bringing generations together in the Netherlands. Also: how polar bear pawprints can help conservation efforts. And an unexpected visitor found in a Christmas tree.</p>"
The Happy Pod: Cooking for togetherness,http://www.bbc.co.uk/programmes/p0h153yk,text/html,"Sat, 23 Dec 2023 12:01:00 +0000","<p>Our weekly collection of the happiest stories in the world. This week, how cooking is bringing generations together in the Netherlands. Also: how polar bear pawprints can help conservation efforts. And an unexpected visitor found in a Christmas tree.</p>"
The Happy Pod: Refugees share their stories of hope,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0gzxhjt.mp3,audio/mpeg,"Sat, 16 Dec 2023 12:01:00 +0000","<p>Our weekly collection of the happiest stories in the world. This week, the Somalian man who has brought the power of books to children living in refugee camps. Also: how a fascination with electricity inspired a Congolese woman to create a robotic medical tool. And the cyclist who took to the Olympic track after fleeing Afghanistan.</p>"
The Happy Pod: Refugees share their stories of hope,http://www.bbc.co.uk/programmes/p0gzxhyq,text/html,"Sat, 16 Dec 2023 12:01:00 +0000","<p>Our weekly collection of the happiest stories in the world. This week, the Somalian man who has brought the power of books to children living in refugee camps. Also: how a fascination with electricity inspired a Congolese woman to create a robotic medical tool. And the cyclist who took to the Olympic track after fleeing Afghanistan.</p>"
The Happy Pod: The giant Christmas 'tree' made of trees,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0gyhn2q.mp3,audio/mpeg,"Sat, 09 Dec 2023 12:01:00 +0000","<p>Our weekly collection of the happiest stories in the world. This week, the Italian town of Gubbio lights its world record breaking Christmas Tree. Also: how a medical clinic in Borneo is helping to reduce deforestation. And the loneliest manatee, lonely no more.</p>"
The Happy Pod: The giant Christmas 'tree' made of trees,http://www.bbc.co.uk/programmes/p0gyhpm0,text/html,"Sat, 09 Dec 2023 12:01:00 +0000","<p>Our weekly collection of the happiest stories in the world. This week, the Italian town of Gubbio lights its world record breaking Christmas Tree. Also: how a medical clinic in Borneo is helping to reduce deforestation. And the loneliest manatee, lonely no more.</p>"
The Happy Pod: India Tunnel Rescue Success,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0gx4x8g.mp3,audio/mpeg,"Sat, 02 Dec 2023 12:01:00 +0000","<p>Our weekly collection of the happiest stories in the world. This week, how hope and perseverance prevailed in the rescue of 41 workers trapped in a tunnel in India. Also: a set of earbuds that could revolutionise wheelchair mobility. And celebrating 100 years of Scottish dancing.</p>"
The Happy Pod: India Tunnel Rescue Success,http://www.bbc.co.uk/programmes/p0gx4xh5,text/html,"Sat, 02 Dec 2023 12:01:00 +0000","<p>Our weekly collection of the happiest stories in the world. This week, how hope and perseverance prevailed in the rescue of 41 workers trapped in a tunnel in India. Also: a set of earbuds that could revolutionise wheelchair mobility. And celebrating 100 years of Scottish dancing.</p>"
COP 28 special: Your climate questions answered,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0gvrl0r.mp3,audio/mpeg,"Sun, 26 Nov 2023 09:00:00 +0000","<p>Our climate editor Justin Rowlatt and The Climate Question presenter Graihagh Jackson address issues including whether the oil-producing UAE is the right host for the meeting, what one thing we can all do to save the planet, and is a plant-based diet on the agenda?</p>"
COP 28 special: Your climate questions answered,http://www.bbc.co.uk/programmes/p0gvrqdw,text/html,"Sun, 26 Nov 2023 09:00:00 +0000","<p>Our climate editor Justin Rowlatt and The Climate Question presenter Graihagh Jackson address issues including whether the oil-producing UAE is the right host for the meeting, what one thing we can all do to save the planet, and is a plant-based diet on the agenda?</p>"
The Happy Pod: It's never too late to graduate,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0gvq12r.mp3,audio/mpeg,"Sat, 25 Nov 2023 12:01:00 +0000","<p>Our weekly collection of the happiest stories in the world. This week, the war veteran from Texas who's graduated from high school 60 years after he left. Also: the comic book that is educating girls all over the world about periods and menstruation. And: the cat meowing her way to a Christmas hit.</p>"
The Happy Pod: It's never too late to graduate,http://www.bbc.co.uk/programmes/p0gvq2xs,text/html,"Sat, 25 Nov 2023 12:01:00 +0000","<p>Our weekly collection of the happiest stories in the world. This week, the war veteran from Texas who's graduated from high school 60 years after he left. Also: the comic book that is educating girls all over the world about periods and menstruation. And: the cat meowing her way to a Christmas hit.</p>"
The Happy Pod: Kenya's tree-planting holiday,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0gtf4qj.mp3,audio/mpeg,"Sat, 18 Nov 2023 12:01:00 +0000","<p>Our weekly collection of the happiest stories in the world. This week, Kenya hands out 100 million saplings and calls a public holiday to plant them. Also: a new drug to treat two rare blood disorders, and a woman from Scotland who walked across Europe and met the Pope.</p>"
The Happy Pod: Kenya's tree-planting holiday,http://www.bbc.co.uk/programmes/p0gtf6n0,text/html,"Sat, 18 Nov 2023 12:01:00 +0000","<p>Our weekly collection of the happiest stories in the world. This week, Kenya hands out 100 million saplings and calls a public holiday to plant them. Also: a new drug to treat two rare blood disorders, and a woman from Scotland who walked across Europe and met the Pope.</p>"
The Happy Pod: Protecting penguins in South America,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0gs0j2v.mp3,audio/mpeg,"Sat, 11 Nov 2023 12:01:00 +0000","<p>Our weekly collection of the happiest stories in the world. This week, the biologist who's dedicated his life to protecting penguins in South America. Also: the award-winning Frenchman they call the Michelangelo of tattooists. And Peanut, the world’s oldest chicken</p>"
The Happy Pod: Protecting penguins in South America,http://www.bbc.co.uk/programmes/p0gs0l6z,text/html,"Sat, 11 Nov 2023 12:01:00 +0000","<p>Our weekly collection of the happiest stories in the world. This week, the biologist who's dedicated his life to protecting penguins in South America. Also: the award-winning Frenchman they call the Michelangelo of tattooists. And Peanut, the world’s oldest chicken</p>"
The Happy Pod: The 'Bee' song creating a buzz,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0gqmxyd.mp3,audio/mpeg,"Sat, 04 Nov 2023 12:01:00 +0000","<p>Our weekly collection of the happiest stories in the world.  This week, the Ukrainian musician whose bee-inspired song captured the hearts of millions. Also: the band pushing sustainability by walking 1400 kilometres between gigs. And, a new type of seal discovered in Greenland.</p>"
The Happy Pod: The 'Bee' song creating a buzz,http://www.bbc.co.uk/programmes/p0gqn4cr,text/html,"Sat, 04 Nov 2023 12:01:00 +0000","<p>Our weekly collection of the happiest stories in the world.  This week, the Ukrainian musician whose bee-inspired song captured the hearts of millions. Also: the band pushing sustainability by walking 1400 kilometres between gigs. And, a new type of seal discovered in Greenland.</p>"
The Happy Pod: Spreading joy: Finland's most positive person,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0gp79t4.mp3,audio/mpeg,"Sat, 28 Oct 2023 11:01:00 +0000","<p>Our weekly collection of the happiest stories in the world. This week, we meet Finland's happiest person, a giant tortoise is on the loose in Canada. And the pigeon set to fly off on a world book tour.</p>"
The Happy Pod: Spreading joy: Finland's most positive person,http://www.bbc.co.uk/programmes/p0gp7ct0,text/html,"Sat, 28 Oct 2023 11:01:00 +0000","<p>Our weekly collection of the happiest stories in the world. This week, we meet Finland's happiest person, a giant tortoise is on the loose in Canada. And the pigeon set to fly off on a world book tour.</p>"
Israel-Gaza War: Your Questions Answered,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0gp82d3.mp3,audio/mpeg,"Fri, 27 Oct 2023 16:41:00 +0000","<p>We've teamed up with The Conflict podcast to answer your questions. These include Russia's role, the reaction from Israel, and what we can all do to be part of the solution.</p>"
Israel-Gaza War: Your Questions Answered,http://www.bbc.co.uk/programmes/p0gp88tz,text/html,"Fri, 27 Oct 2023 16:41:00 +0000","<p>We've teamed up with The Conflict podcast to answer your questions. These include Russia's role, the reaction from Israel, and what we can all do to be part of the solution.</p>"
The Happy Pod: Why whales wear seaweed,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0gmsszc.mp3,audio/mpeg,"Sat, 21 Oct 2023 11:10:00 +0000","<p>Our weekly collection of the happiest stories in the world. This week, why are whales wearing seaweed on their heads? We celebrate 100 years of Disney. And a listener shares her children's orchestra in Colombia.</p>"
The Happy Pod: Why whales wear seaweed,http://www.bbc.co.uk/programmes/p0gmsttr,text/html,"Sat, 21 Oct 2023 11:10:00 +0000","<p>Our weekly collection of the happiest stories in the world. This week, why are whales wearing seaweed on their heads? We celebrate 100 years of Disney. And a listener shares her children's orchestra in Colombia.</p>"
Israel-Gaza War: Your Questions Answered,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0gmwyzc.mp3,audio/mpeg,"Fri, 20 Oct 2023 21:07:00 +0000","<p>These include why Hamas attacked Israel, the fate of the hostages, Israel's response so far, and whether both sides can overcome the trauma of their past.</p>"
Israel-Gaza War: Your Questions Answered,http://www.bbc.co.uk/programmes/p0gmx0lh,text/html,"Fri, 20 Oct 2023 21:07:00 +0000","<p>These include why Hamas attacked Israel, the fate of the hostages, Israel's response so far, and whether both sides can overcome the trauma of their past.</p>"
The Happy Pod: Bill Gates: Looking on the bright side,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0gld6pp.mp3,audio/mpeg,"Sat, 14 Oct 2023 11:01:00 +0000","<p>Our weekly collection of the happiest stories in the world. This week, how tech giant Bill Gates stays optimistic when it comes to climate change, what goes into growing the world's biggest pumpkin. And, what makes Alaska's perfect bear.</p>"
The Happy Pod: Bill Gates: Looking on the bright side,http://www.bbc.co.uk/programmes/p0gldbdd,text/html,"Sat, 14 Oct 2023 11:01:00 +0000","<p>Our weekly collection of the happiest stories in the world. This week, how tech giant Bill Gates stays optimistic when it comes to climate change, what goes into growing the world's biggest pumpkin. And, what makes Alaska's perfect bear.</p>"
Gaza Special: Your Questions Answered,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0glgkhq.mp3,audio/mpeg,"Fri, 13 Oct 2023 23:36:00 +0000","<p>The build up to the Hamas attack, why now and what happens next? Is there any hope for peace between Israel and the Palestinians?</p>"
Gaza Special: Your Questions Answered,http://www.bbc.co.uk/programmes/p0glgknm,text/html,"Fri, 13 Oct 2023 23:36:00 +0000","<p>The build up to the Hamas attack, why now and what happens next? Is there any hope for peace between Israel and the Palestinians?</p>"
The Happy Pod: Biles is back with a bang,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0gjywng.mp3,audio/mpeg,"Sat, 07 Oct 2023 11:01:00 +0000","<p>Our weekly collection of the happiest stories in the world. This week, the extraordinary comeback of US gymnast Simone Biles, an author who proves there is no age-limit on learning to read. And, solving the mystery of how cats purr.</p>"
The Happy Pod: Biles is back with a bang,http://www.bbc.co.uk/programmes/p0gjyxwn,text/html,"Sat, 07 Oct 2023 11:01:00 +0000","<p>Our weekly collection of the happiest stories in the world. This week, the extraordinary comeback of US gymnast Simone Biles, an author who proves there is no age-limit on learning to read. And, solving the mystery of how cats purr.</p>"
The Happy Pod: Uncovering the wonders of the universe,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0ghj4fb.mp3,audio/mpeg,"Sat, 30 Sep 2023 11:01:00 +0000","<p>Our weekly collection of the happiest stories in the world.  This week, will asteroid dust give clues to the origins of the universe? Jubilation in East Africa as the 2027 Cup of Nations is awarded to Kenya, Tanzania, and Uganda. And, celebrating words of hope and joy from around the world.</p>"
The Happy Pod: Uncovering the wonders of the universe,http://www.bbc.co.uk/programmes/p0ghj6jh,text/html,"Sat, 30 Sep 2023 11:01:00 +0000","<p>Our weekly collection of the happiest stories in the world.  This week, will asteroid dust give clues to the origins of the universe? Jubilation in East Africa as the 2027 Cup of Nations is awarded to Kenya, Tanzania, and Uganda. And, celebrating words of hope and joy from around the world.</p>"
The Happy Pod: Teamwork and pride - Saudi women's football,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0gg7502.mp3,audio/mpeg,"Sat, 23 Sep 2023 11:01:00 +0000","<p>Our weekly collection of the happiest stories in the world. This week, the extraordinary growth of women's football in Saudi Arabia, ambitious plans to rewild southern rhinos in Africa, and the fierce competition to be crowned  Montenegro's ""laziest citizen"".</p>"
The Happy Pod: Teamwork and pride - Saudi women's football,http://www.bbc.co.uk/programmes/p0gg769z,text/html,"Sat, 23 Sep 2023 11:01:00 +0000","<p>Our weekly collection of the happiest stories in the world. This week, the extraordinary growth of women's football in Saudi Arabia, ambitious plans to rewild southern rhinos in Africa, and the fierce competition to be crowned  Montenegro's ""laziest citizen"".</p>"
The Happy Pod: Superhero dog saves family from fire,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0gdw6vh.mp3,audio/mpeg,"Sat, 16 Sep 2023 11:01:00 +0000","<p>Our weekly collection of the happiest stories in the world. This week, the superhero hero dog who saved a family from a fire finds a forever home, the international effort to rescue a man from a cave in Turkey. And the electronic bra that can spot signs of breast cancer.</p>"
The Happy Pod: Superhero dog saves family from fire,http://www.bbc.co.uk/programmes/p0gdw84p,text/html,"Sat, 16 Sep 2023 11:01:00 +0000","<p>Our weekly collection of the happiest stories in the world. This week, the superhero hero dog who saved a family from a fire finds a forever home, the international effort to rescue a man from a cave in Turkey. And the electronic bra that can spot signs of breast cancer.</p>"
Special Edition - Artificial Intelligence - who cares?,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0gdvqv0.mp3,audio/mpeg,"Fri, 15 Sep 2023 15:58:00 +0000","<p>What is AI? What can it do and what are its current limitations? A tool for good - or should we be worried? Will we lose our jobs? Are we ready to be cared for by machines? Our Tech Editor, Zoe Kleinman, and a panel of international experts explore AI's impact on healthcare, the environment, the law and the arts in a special edition recorded at Science Gallery London.</p>"
Special Edition - Artificial Intelligence - who cares?,http://www.bbc.co.uk/programmes/p0gdvwj5,text/html,"Fri, 15 Sep 2023 15:58:00 +0000","<p>What is AI? What can it do and what are its current limitations? A tool for good - or should we be worried? Will we lose our jobs? Are we ready to be cared for by machines? Our Tech Editor, Zoe Kleinman, and a panel of international experts explore AI's impact on healthcare, the environment, the law and the arts in a special edition recorded at Science Gallery London.</p>"
The Happy Pod: The little boy making a big difference,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0gchptj.mp3,audio/mpeg,"Sat, 09 Sep 2023 11:01:00 +0000","<p>Our weekly collection of the happiest stories in the world. This week, the blind schoolboy who helped rebuild his school in Yemen, a new app teaching people literacy skills in the Horn of Africa. And, how Tilos has become the world's first zero-waste island.</p>"
The Happy Pod: The little boy making a big difference,http://www.bbc.co.uk/programmes/p0gchrby,text/html,"Sat, 09 Sep 2023 11:01:00 +0000","<p>Our weekly collection of the happiest stories in the world. This week, the blind schoolboy who helped rebuild his school in Yemen, a new app teaching people literacy skills in the Horn of Africa. And, how Tilos has become the world's first zero-waste island.</p>"
